playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
anderma02,1974,1,6,USA,AL,Montgomery,NA,NA,NA,NA,NA,NA,Marlon,Anderson,Marlon Ordell,190,70,L,R,1998-09-08,2009-04-10,andem003,anderma02,NA,1974-01-06
anderta01,1993,5,27,USA,FL,Boynton Beach,NA,NA,NA,NA,NA,NA,Tanner,Anderson,Tanner Ackley,195,74,R,R,2018-07-02,2018-09-30,andet003,anderta01,NA,1993-05-27
anderti01,1993,6,23,USA,AL,Tuscaloosa,NA,NA,NA,NA,NA,NA,Tim,Anderson,Timothy Devon,185,73,R,R,2016-06-10,2018-09-29,andet001,anderti01,NA,1993-06-23
anderty01,1989,12,30,USA,NV,Las Vegas,NA,NA,NA,NA,NA,NA,Tyler,Anderson,Tyler John,210,76,L,L,2016-06-12,2018-09-30,andet002,anderty01,NA,1989-12-30
andinro01,1984,4,25,USA,FL,Miami,NA,NA,NA,NA,NA,NA,Robert,Andino,Robert Lazaro,185,71,R,R,2005-09-04,2016-09-10,andir001,andinro01,NA,1984-04-25
andrast01,1978,2,6,USA,CA,Woodland,NA,NA,NA,NA,NA,NA,Steve,Andrade,Stephen Michael,220,73,R,R,2006-05-01,2006-05-10,andrs002,andrast01,NA,1978-02-06
andrecl01,1978,5,15,USA,FL,Dunedin,NA,NA,NA,NA,NA,NA,Clayton,Andrews,Clayton John,175,72,R,L,2000-04-16,2000-06-13,andrc001,andrecl01,NA,1978-05-15
andrejo03,1990,6,9,USA,MA,Worcester,NA,NA,NA,NA,NA,NA,John,Andreoli,John Francis,210,73,R,R,2018-05-23,2018-09-29,andrj001,andrejo03,NA,1990-06-09
andresh01,1971,8,28,USA,TX,Dallas,NA,NA,NA,NA,NA,NA,Shane,Andrews,Darrell Shane,215,73,R,R,1995-04-26,2002-09-29,andrs001,andresh01,NA,1971-08-28
andrima01,1989,8,28,USA,CA,Redlands,NA,NA,NA,NA,NA,NA,Matt,Andriese,Matthew Lee,225,74,R,R,2015-04-10,2018-09-28,andrm001,andrima01,NA,1989-08-28
andruel01,1988,8,26,Venezuela,Aragua,Maracay,NA,NA,NA,NA,NA,NA,Elvis,Andrus,Elvis Augusto,200,72,R,R,2009-04-06,2018-09-30,andre001,andruel01,NA,1988-08-26
andujmi01,1995,3,2,D.R.,San Cristobal,San Cristobal,NA,NA,NA,NA,NA,NA,Miguel,Andujar,Miguel Enrique,215,72,R,R,2017-06-28,2018-09-30,andum001,andujmi01,NA,1995-03-02
anglema01,1985,9,10,USA,OH,Columbus,NA,NA,NA,NA,NA,NA,Matt,Angle,Matthew Ryan,185,69,L,R,2011-07-17,2011-09-28,anglm001,anglema01,NA,1985-09-10
ankieri01,1979,7,19,USA,FL,Fort Pierce,NA,NA,NA,NA,NA,NA,Rick,Ankiel,Richard Alexander,210,73,L,L,1999-08-23,2013-06-08,ankir001,ankieri01,NA,1979-07-19
annade01,1986,11,24,USA,IL,Glenwood,NA,NA,NA,NA,NA,NA,Dean,Anna,Dean William,180,71,L,R,2014-04-04,2015-04-23,annad001,annade01,NA,1986-11-24
antoldu01,1989,8,9,USA,HI,Mililani,NA,NA,NA,NA,NA,NA,Dustin,Antolin,Dustin Kamakana Mai Ku'u Makualani,230,74,R,R,2016-05-16,2016-05-16,antod001,antoldu01,NA,1989-08-09
antonma01,1985,4,8,USA,MA,Peabody,NA,NA,NA,NA,NA,NA,Matt,Antonelli,Matthew Antonio,195,73,R,R,2008-09-01,2008-09-28,antom001,antonma01,NA,1985-04-08
aokino01,1982,1,5,Japan,Miyazaki,Hyuga,NA,NA,NA,NA,NA,NA,Nori,Aoki,Norichika,180,69,L,R,2012-04-06,2017-10-01,aokin001,aokino01,NA,1982-01-05
appieke01,1967,12,6,USA,CA,Lancaster,NA,NA,NA,NA,NA,NA,Kevin,Appier,Robert Kevin,180,74,R,R,1989-06-04,2004-04-23,appik001,appieke01,NA,1967-12-06
aquinar01,1994,4,22,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Aristides,Aquino,Aristides,220,76,R,R,2018-08-19,2018-08-19,aquia001,aquinar01,NA,1994-04-22
aquingr01,1978,1,11,D.R.,San Cristobal,Puerto Palenque,NA,NA,NA,NA,NA,NA,Greg,Aquino,Gregori Emilio,190,73,R,R,2004-07-02,2009-06-17,aquig001,aquingr01,NA,1978-01-11
aquinja01,1992,11,22,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Jayson,Aquino,Jayson Julio,225,73,L,L,2016-07-04,2017-07-05,aquij001,aquinja01,NA,1992-11-22
aranovi01,1995,2,7,Mexico,Veracruz,Cosamaloapan,NA,NA,NA,NA,NA,NA,Victor,Arano,Victor Teodoro,200,74,R,R,2017-09-12,2018-09-30,aranv001,aranovi01,NA,1995-02-07
araujel01,1991,7,15,Venezuela,Zulia,Maracaibo,NA,NA,NA,NA,NA,NA,Elvis,Araujo,Elvis Alejandro,275,79,L,L,2015-05-05,2016-08-16,araue001,araujel01,NA,1991-07-15
araujpe01,1993,7,2,D.R.,San Cristobal,San Cristobal,NA,NA,NA,NA,NA,NA,Pedro,Araujo,Pedro,215,75,R,R,2018-03-31,2018-06-10,araup001,araujpe01,NA,1993-07-02
archech01,1988,9,26,USA,NC,Raleigh,NA,NA,NA,NA,NA,NA,Chris,Archer,Christopher Alan,195,74,R,R,2012-06-20,2018-09-25,archc001,archech01,NA,1988-09-26
arciafr01,1989,9,14,Venezuela,Vargas,Maiquetia,NA,NA,NA,NA,NA,NA,Francisco,Arcia,Francisco Antonio,195,71,L,R,2018-07-26,2018-09-30,arcif001,arciafr01,NA,1989-09-14
arciaor01,1994,8,4,Venezuela,Anzoategui,Anaco,NA,NA,NA,NA,NA,NA,Orlando,Arcia,Orlando Jesus,165,72,R,R,2016-08-02,2018-10-01,arcio002,arciaor01,NA,1994-08-04
arciaos01,1991,5,9,Venezuela,Anzoategui,Anaco,NA,NA,NA,NA,NA,NA,Oswaldo,Arcia,Oswaldo Celestino,225,72,L,R,2013-04-15,2016-09-18,arcio001,arciaos01,NA,1991-05-09
ardoida01,1974,7,8,USA,LA,Mamou,NA,NA,NA,NA,NA,NA,Danny,Ardoin,Daniel Wayne,205,72,R,R,2000-08-02,2008-09-26,ardod001,ardoida01,NA,1974-07-08
arenano01,1991,4,16,USA,CA,Newport Beach,NA,NA,NA,NA,NA,NA,Nolan,Arenado,Nolan James,205,74,R,R,2013-04-28,2018-10-01,arenn001,arenano01,NA,1991-04-16
arencjp01,1986,1,5,USA,FL,Miami,NA,NA,NA,NA,NA,NA,J. P.,Arencibia,Jonathan Paul,210,73,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,NA,1986-01-05
ariasal01,1967,11,20,USA,NY,New York,NA,NA,NA,NA,NA,NA,Alex,Arias,Alejandro,185,75,R,R,1992-05-12,2002-09-22,ariaa001,ariasal01,NA,1967-11-20
ariasal02,1983,10,14,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Alberto,Arias,Alberto A.,155,71,R,R,2007-05-01,2009-08-23,ariaa002,ariasal02,NA,1983-10-14
ariasjo01,1984,9,21,D.R.,Distrito Nacional,Santo Domingo,NA,NA,NA,NA,NA,NA,Joaquin,Arias,Joaquin,185,73,R,R,2006-09-13,2015-07-24,ariaj001,ariasjo01,NA,1984-09-21
armasto02,1978,4,29,Venezuela,Anzoategui,Puerto Piritu,NA,NA,NA,NA,NA,NA,Tony,Armas,Antonio Jose,205,76,R,R,1999-08-16,2008-07-07,armat002,armasto02,NA,1978-04-29
armstsh01,1990,9,11,USA,NC,New Bern,NA,NA,NA,NA,NA,NA,Shawn,Armstrong,Shawn Michael,225,74,R,R,2015-08-08,2018-09-30,armss001,armstsh01,NA,1990-09-11
arnolja01,1974,3,24,USA,MI,Dearborn,NA,NA,NA,NA,NA,NA,Jamie,Arnold,James Lee,190,74,R,R,1999-04-20,2000-10-01,arnoj001,arnolja01,NA,1974-03-24
arojo01,1990,10,10,D.R.,La Vega,La Vega,NA,NA,NA,NA,NA,NA,Jonathan,Aro,Jonathan Arturo,235,72,R,R,2015-06-25,2016-06-20,aro-j001,arojo01,NA,1990-10-10
arredjo01,1984,3,12,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Jose,Arredondo,Jose Juan,190,72,R,R,2008-05-14,2012-10-03,arrej001,arredjo01,NA,1984-03-12
arrieja01,1986,3,6,USA,MO,Farmington,NA,NA,NA,NA,NA,NA,Jake,Arrieta,Jacob Joseph,225,76,R,R,2010-06-10,2018-09-27,arrij001,arrieja01,NA,1986-03-06
arrojro01,1965,7,18,Cuba,Villa Clara,Santa Clara,NA,NA,NA,NA,NA,NA,Rolando,Arrojo,Luis Rolando,215,76,R,R,1998-04-01,2002-09-22,arror001,arrojro01,NA,1965-07-18
arroybr01,1977,2,24,USA,FL,Key West,NA,NA,NA,NA,NA,NA,Bronson,Arroyo,Bronson Anthony,185,75,R,R,2000-06-12,2017-06-18,arrob001,arroybr01,NA,1977-02-24
arroych01,1995,5,30,USA,FL,Tampa,NA,NA,NA,NA,NA,NA,Christian,Arroyo,Christian Israel,180,73,R,R,2017-04-24,2018-06-15,arroc001,arroych01,NA,1995-05-30
arrueer01,1990,3,25,Cuba,Cienfuegos,Cienfuegos,NA,NA,NA,NA,NA,NA,Erisbel,Arruebarrena,Barbaro Erisbel,230,73,R,R,2014-05-23,2014-09-28,arrue001,arrueba01,NA,1990-03-25
ascanjo01,1985,5,2,Venezuela,Aragua,Maracay,NA,NA,NA,NA,NA,NA,Jose,Ascanio,Jose Eleazar,195,71,R,R,2007-07-13,2011-06-05,ascaj001,ascanjo01,NA,1985-05-02
ascheco01,1990,6,30,USA,MO,St. Charles,NA,NA,NA,NA,NA,NA,Cody,Asche,Cody James,205,73,L,R,2013-07-30,2017-05-12,aschc001,ascheco01,NA,1990-06-30
asencmi01,1980,9,29,D.R.,Santo Domingo,Villa Mella,NA,NA,NA,NA,NA,NA,Miguel,Asencio,Miguel,190,74,R,R,2002-04-06,2006-04-29,asenm001,asencmi01,NA,1980-09-29
ashbyan01,1967,7,11,USA,MO,Kansas City,NA,NA,NA,NA,NA,NA,Andy,Ashby,Andrew Jason,180,73,R,R,1991-06-10,2004-09-14,ashba002,ashbyan01,NA,1967-07-11
asheral01,1991,10,4,USA,FL,Lakeland,NA,NA,NA,NA,NA,NA,Alec,Asher,Alec Edward,240,76,R,R,2015-08-30,2018-07-12,ashea001,asheral01,NA,1991-10-04
ashlene01,1984,8,14,USA,IN,Vincennes,NA,NA,NA,NA,NA,NA,Nevin,Ashley,Nevin Robert,245,73,R,R,2015-09-09,2015-10-02,ashln001,ashlene01,NA,1984-08-14
astacez01,1979,11,4,D.R.,Hato Mayor,Hato Mayor del Rey,NA,NA,NA,NA,NA,NA,Ezequiel,Astacio,Ezequiel F.,200,75,R,R,2005-05-03,2006-05-10,astae001,astacez01,NA,1979-11-04
astacpe01,1968,11,28,D.R.,Hato Mayor,Hato Mayor del Rey,NA,NA,NA,NA,NA,NA,Pedro,Astacio,Pedro Julio,174,74,R,R,1992-07-03,2006-09-27,astap001,astacpe01,NA,1968-11-28
astinba01,1991,10,22,USA,AR,Forrest City,NA,NA,NA,NA,NA,NA,Barrett,Astin,Barrett,225,73,R,R,2017-04-03,2017-05-14,astib001,astinba01,NA,1991-10-22
astudwi01,1991,10,14,Venezuela,Anzoategui,Barcelona,NA,NA,NA,NA,NA,NA,Willians,Astudillo,Willians Jose,225,69,R,R,2018-06-30,2018-09-30,astuw001,astudwi01,NA,1991-10-14
asuajca01,1991,11,2,Venezuela,Lara,Barquisimeto,NA,NA,NA,NA,NA,NA,Carlos,Asuaje,Carlos A.,158,69,L,R,2016-09-21,2018-08-26,asuac001,asuajca01,NA,1991-11-02
atchisc01,1976,3,29,USA,TX,Denton,NA,NA,NA,NA,NA,NA,Scott,Atchison,Scott Barham,200,74,R,R,2004-07-31,2015-06-22,atchs001,atchisc01,NA,1976-03-29
atchlju01,1973,9,5,USA,WA,Sedro-Woolley,NA,NA,NA,NA,NA,NA,Justin,Atchley,Justin Scott,215,75,L,L,2001-04-07,2001-07-12,atchj001,atchlju01,NA,1973-09-05
atilalu01,1985,5,10,P.R.,NA,Santurce,NA,NA,NA,NA,NA,NA,Luis,Atilano,Luis A.,220,74,R,R,2010-04-23,2010-07-20,atill001,atilalu01,NA,1985-05-10
atkinga01,1979,12,12,USA,CA,Orange,NA,NA,NA,NA,NA,NA,Garrett,Atkins,Garrett Bernard,190,74,R,R,2003-08-03,2010-06-25,atkig001,atkinga01,NA,1979-12-12
atkinmi01,1985,10,1,USA,NC,Browns Summit,NA,NA,NA,NA,NA,NA,Mitch,Atkins,Mitchell Shane,225,76,R,R,2009-07-29,2011-07-17,atkim001,atkinmi01,NA,1985-10-01
aubremi01,1982,4,15,USA,LA,Shreveport,NA,NA,NA,NA,NA,NA,Michael,Aubrey,Robert Michael,190,72,L,L,2008-05-17,2009-10-04,aubrm001,aubremi01,NA,1982-04-15
augenbr01,1986,7,11,USA,FL,Sebastian,NA,NA,NA,NA,NA,NA,Bryan,Augenstein,Bryan Christopher,230,78,R,R,2009-05-13,2011-04-12,augeb001,augenbr01,NA,1986-07-11
aumonph01,1989,1,7,CAN,QC,Gatineau,NA,NA,NA,NA,NA,NA,Phillippe,Aumont,Phillippe,240,79,L,R,2012-08-23,2015-06-19,aumop001,aumonph01,NA,1989-01-07
aurilri01,1971,9,2,USA,NY,Brooklyn,NA,NA,NA,NA,NA,NA,Rich,Aurilia,Richard Santo,170,72,R,R,1995-09-06,2009-10-04,aurir001,aurilri01,NA,1971-09-02
ausmubr01,1969,4,14,USA,CT,New Haven,NA,NA,NA,NA,NA,NA,Brad,Ausmus,Bradley David,190,71,R,R,1993-07-28,2010-10-03,ausmb001,ausmubr01,NA,1969-04-14
austije01,1976,10,19,USA,CA,San Bernardino,NA,NA,NA,NA,NA,NA,Jeff,Austin,Jeffrey Wellington,185,72,R,R,2001-06-26,2003-05-28,austj002,austije01,NA,1976-10-19
austity01,1991,9,6,USA,GA,Conyers,NA,NA,NA,NA,NA,NA,Tyler,Austin,Christopher Tyler,220,74,R,R,2016-08-13,2018-09-30,austt001,austity01,NA,1991-09-06
aveliab01,1995,2,14,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Abiatal,Avelino,Abiatal,195,71,R,R,2018-09-08,2018-09-30,avela001,aveliab01,NA,1995-02-14
avenbr01,1972,3,4,USA,TX,Orange,NA,NA,NA,NA,NA,NA,Bruce,Aven,David Bruce,180,69,R,R,1997-08-27,2002-05-27,avenb001,avenbr01,NA,1972-03-04
averyst01,1970,4,14,USA,MI,Trenton,NA,NA,NA,NA,NA,NA,Steve,Avery,Steven Thomas,180,76,L,L,1990-06-13,2003-07-20,avers001,averyst01,NA,1970-04-14
averyxa01,1990,1,1,USA,GA,Atlanta,NA,NA,NA,NA,NA,NA,Xavier,Avery,Xavier Tyrone,190,72,L,L,2012-05-13,2012-10-01,averx001,averyxa01,NA,1990-01-01
avilaal01,1987,1,29,USA,FL,Hialeah,NA,NA,NA,NA,NA,NA,Alex,Avila,Alexander Thomas,210,71,L,R,2009-08-06,2018-09-29,avila001,avilaal01,NA,1987-01-29
avilalu01,1989,7,19,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Luis,Avilan,Luis Armando,220,74,L,L,2012-07-14,2018-09-21,avill001,avilalu01,NA,1989-07-19
avilemi01,1981,3,13,USA,NY,New York,NA,NA,NA,NA,NA,NA,Mike,Aviles,Michael Anthony,205,70,R,R,2008-05-29,2017-10-01,avilm001,avilemi01,NA,1981-03-13
axelrdy01,1985,7,30,USA,CA,Santa Barbara,NA,NA,NA,NA,NA,NA,Dylan,Axelrod,Dylan Davis Haines,195,70,R,R,2011-09-07,2015-08-18,axeld001,axelrdy01,NA,1985-07-30
axforjo01,1983,4,1,CAN,ON,Simcoe,NA,NA,NA,NA,NA,NA,John,Axford,John Berton,220,77,R,R,2009-09-15,2018-09-21,axfoj001,axforjo01,NA,1983-04-01
ayalalu01,1978,1,12,Mexico,Sinaloa,Los Mochis,NA,NA,NA,NA,NA,NA,Luis,Ayala,Luis Ignacio,205,74,R,R,2003-03-31,2013-09-29,ayall001,ayalalu01,NA,1978-01-12
aybarer01,1984,1,14,D.R.,Peravia,Bani,NA,NA,NA,NA,NA,NA,Erick,Aybar,Erick Johan,195,70,B,R,2006-05-16,2017-10-01,aybae001,aybarer01,NA,1984-01-14
aybarma01,1972,5,4,D.R.,Peravia,Bani,NA,NA,NA,NA,NA,NA,Manny,Aybar,Manuel Antonio,165,73,R,R,1997-08-04,2005-06-10,aybam001,aybarma01,NA,1972-05-04
aybarwi01,1983,3,9,D.R.,Peravia,Bani,NA,NA,NA,NA,NA,NA,Willy,Aybar,Willy Del Jesus,205,71,B,R,2005-08-31,2010-10-03,aybaw001,aybarwi01,NA,1983-03-09
backebr01,1978,4,5,USA,TX,Galveston,NA,NA,NA,NA,NA,NA,Brandon,Backe,Brandon Allen,182,72,R,R,2002-07-19,2009-06-18,backb001,backebr01,NA,1978-04-05
bacsimi02,1977,11,11,USA,TX,Dallas,NA,NA,NA,NA,NA,NA,Mike,Bacsik,Michael Joseph,225,74,L,L,2001-08-05,2007-09-30,bacsm001,bacsimi02,NA,1977-11-11
badenbu01,1983,2,8,USA,GA,Atlanta,NA,NA,NA,NA,NA,NA,Burke,Badenhop,Burke Heinrich,205,77,R,R,2008-04-09,2015-10-03,badeb001,badenbu01,NA,1983-02-08
baderha01,1994,6,3,USA,NY,Bronxville,NA,NA,NA,NA,NA,NA,Harrison,Bader,Harrison Joseph,195,72,R,R,2017-07-25,2018-09-30,badeh001,baderha01,NA,1994-06-03
baekch01,1980,5,29,South Korea,Busan,Busan,NA,NA,NA,NA,NA,NA,Cha-Seung,Baek,Cha-Seung,190,76,R,R,2004-08-08,2008-09-28,baekc001,baekch01,NA,1980-05-29
baergca01,1968,11,4,P.R.,NA,Santurce,NA,NA,NA,NA,NA,NA,Carlos,Baerga,Carlos Obed,165,71,B,R,1990-04-14,2005-09-30,baerc001,baergca01,NA,1968-11-04
baezbe01,1977,5,6,D.R.,Monsenor Nouel,Bonao,NA,NA,NA,NA,NA,NA,Benito,Baez,Benito,160,72,L,L,2001-08-25,2001-10-05,baezb001,baezbe01,NA,1977-05-06
baezda01,1977,9,10,Cuba,Pinar del Rio,Pinar del Rio,NA,NA,NA,NA,NA,NA,Danys,Baez,Danys G.,225,75,R,R,2001-05-13,2011-07-16,baezd001,baezda01,NA,1977-09-10
baezja01,1992,12,1,P.R.,NA,Bayamon,NA,NA,NA,NA,NA,NA,Javier,Baez,Ednel Javier,190,72,R,R,2014-08-05,2018-10-01,baezj001,baezja01,NA,1992-12-01
baezpe01,1988,3,11,D.R.,Peravia,Bani,NA,NA,NA,NA,NA,NA,Pedro,Baez,Pedro Alberys,230,72,R,R,2014-05-05,2018-10-01,baezp001,baezpe01,NA,1988-03-11
baezsa01,1993,11,25,D.R.,San Cristobal,Juan Baron,NA,NA,NA,NA,NA,NA,Sandy,Baez,Sandy,180,74,R,R,2018-06-04,2018-09-30,baezs001,baezsa01,NA,1993-11-25
bagweje01,1968,5,27,USA,MA,Boston,NA,NA,NA,NA,NA,NA,Jeff,Bagwell,Jeffrey Robert,195,72,R,R,1991-04-08,2005-10-02,bagwj001,bagweje01,NA,1968-05-27
bailean01,1984,5,31,USA,NJ,Voorhees,NA,NA,NA,NA,NA,NA,Andrew,Bailey,Andrew Scott,240,75,R,R,2009-04-06,2017-08-15,baila001,bailean01,NA,1984-05-31
baileco01,1971,1,24,USA,IL,Herrin,NA,NA,NA,NA,NA,NA,Cory,Bailey,Philip Cory,195,72,R,R,1993-09-01,2002-07-03,bailc001,baileco01,NA,1971-01-24
baileho02,1986,5,3,USA,TX,La Grange,NA,NA,NA,NA,NA,NA,Homer,Bailey,David Dewitt,223,76,R,R,2007-06-08,2018-09-05,bailh001,baileho02,NA,1986-05-03
baileje01,1978,11,19,USA,WA,Longview,NA,NA,NA,NA,NA,NA,Jeff,Bailey,Jeffrey Todd,200,74,R,R,2007-07-06,2009-07-04,bailj001,baileje01,NA,1978-11-19
baineha01,1959,3,15,USA,MD,Easton,NA,NA,NA,NA,NA,NA,Harold,Baines,Harold Douglas,175,74,L,L,1980-04-10,2001-09-27,bainh001,baineha01,NA,1959-03-15
baislje01,1982,12,19,USA,FL,Tampa,NA,NA,NA,NA,NA,NA,Jeff,Baisley,Jeffrey Scot,225,75,R,R,2008-09-09,2008-09-28,baisj001,baislje01,NA,1982-12-19
bajenje01,1978,3,21,USA,CA,Pomona,NA,NA,NA,NA,NA,NA,Jeff,Bajenaru,Jeffrey Michael,190,73,R,R,2004-09-04,2006-08-07,bajej001,bajenje01,NA,1978-03-21
bakerje03,1981,6,21,Germany,Bavaria,Bad Kissingen,NA,NA,NA,NA,NA,NA,Jeff,Baker,Jeffrey Glen,220,74,R,R,2005-04-04,2015-07-07,bakej001,bakerje03,NA,1981-06-21
bakerjo01,1981,1,20,USA,CA,Alameda,NA,NA,NA,NA,NA,NA,John,Baker,John David,215,73,L,R,2008-07-09,2014-09-28,bakej002,bakerjo01,NA,1981-01-20
bakersc02,1981,9,19,USA,LA,Shreveport,NA,NA,NA,NA,NA,NA,Scott,Baker,Timothy Scott,215,76,R,R,2005-05-07,2015-05-02,bakes002,bakersc02,NA,1981-09-19
bakopa01,1972,6,20,USA,LA,Lafayette,NA,NA,NA,NA,NA,NA,Paul,Bako,Gabor Paul,205,74,L,R,1998-04-30,2009-10-04,bakop001,bakopa01,NA,1972-06-20
baldero01,1981,9,25,USA,RI,Woonsocket,NA,NA,NA,NA,NA,NA,Rocco,Baldelli,Rocco Dan,190,76,R,R,2003-03-31,2010-10-03,baldr001,baldero01,NA,1981-09-25
baldwja01,1971,7,15,USA,NC,Pinehurst,NA,NA,NA,NA,NA,NA,James,Baldwin,James,210,75,R,R,1995-04-30,2005-09-29,baldj002,baldwja01,NA,1971-07-15
balejo01,1974,5,22,USA,MD,Cheverly,NA,NA,NA,NA,NA,NA,John,Bale,John Robert,210,76,L,L,1999-09-30,2009-10-02,balej001,balejo01,NA,1974-05-22
balenwl01,1984,7,2,Curacao,NA,Willemstad,NA,NA,NA,NA,NA,NA,Wladimir,Balentien,Wladimir Ramon,220,74,R,R,2007-09-04,2009-10-02,balew001,balenwl01,NA,1984-07-02
balesco01,1986,6,6,USA,CA,Huntington Beach,NA,NA,NA,NA,NA,NA,Collin,Balester,Collin Thomas,190,76,R,R,2008-07-01,2015-10-02,balec001,balesco01,NA,1986-06-06
balfogr01,1977,12,30,Australia,New South Wales,Sydney,NA,NA,NA,NA,NA,NA,Grant,Balfour,Grant Robert,200,74,R,R,2001-07-22,2015-04-18,balfg001,balfogr01,NA,1977-12-30
bandaan01,1993,8,10,USA,TX,Corpus Christi,NA,NA,NA,NA,NA,NA,Anthony,Banda,Frank Anthony,190,74,L,L,2017-07-22,2018-05-26,banda001,bandaan01,NA,1993-08-10
bandyje01,1990,3,26,USA,CA,West Hills,NA,NA,NA,NA,NA,NA,Jett,Bandy,Jett Adam,235,76,R,R,2015-09-14,2018-05-23,bandj001,bandyje01,NA,1990-03-26
banksbr01,1970,9,28,USA,AZ,Mesa,NA,NA,NA,NA,NA,NA,Brian,Banks,Brian Glen,200,75,B,R,1996-09-09,2003-09-28,bankb001,banksbr01,NA,1970-09-28
banksjo01,1982,7,18,USA,MD,Baltimore,NA,NA,NA,NA,NA,NA,Josh,Banks,Joshua Charles,215,75,R,R,2007-09-11,2010-06-26,bankj001,banksjo01,NA,1982-07-18
bankswe01,1983,11,23,USA,TX,Dallas,NA,NA,NA,NA,NA,NA,Wes,Bankston,Wesley Wade,215,76,R,R,2008-07-02,2008-07-30,bankw002,bankswe01,NA,1983-11-23
bankswi01,1969,2,27,USA,NJ,Jersey City,NA,NA,NA,NA,NA,NA,Willie,Banks,Willie Anthony,190,73,R,R,1991-07-31,2002-09-26,bankw001,bankswi01,NA,1969-02-27
bannibr01,1981,2,28,USA,AZ,Scottsdale,NA,NA,NA,NA,NA,NA,Brian,Bannister,Brian Patrick,202,74,R,R,2006-04-05,2010-09-17,bannb001,bannibr01,NA,1981-02-28
bantzbr01,1987,1,7,USA,TX,Arlington,NA,NA,NA,NA,NA,NA,Brandon,Bantz,Brandon,205,73,R,R,2013-06-08,2013-06-08,bantb001,bantzbr01,NA,1987-01-07
banuema01,1991,3,13,Mexico,Durango,Gomez Palacio,NA,NA,NA,NA,NA,NA,Manny,Banuelos,Manuel,215,70,R,L,2015-07-02,2015-09-06,banum001,banuema01,NA,1991-03-13
barajro01,1975,9,5,USA,CA,Ontario,NA,NA,NA,NA,NA,NA,Rod,Barajas,Rodrigo Richard,250,74,R,R,1999-09-25,2012-10-03,barar001,barajro01,NA,1975-09-05
barbajo01,1992,7,11,USA,FL,Miami,NA,NA,NA,NA,NA,NA,Johnny,Barbato,John Edward,231,73,R,R,2016-04-05,2018-06-22,barbj001,barbajo01,NA,1992-07-11
barcelo01,1977,8,10,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Lorenzo,Barcelo,Lorenzo Antonio,230,76,R,R,2000-07-22,2002-04-19,barcl001,barcelo01,NA,1977-08-10
bardda01,1985,6,25,USA,TX,Houston,NA,NA,NA,NA,NA,NA,Daniel,Bard,Daniel Paul,215,76,R,R,2009-05-13,2013-04-27,bardd001,bardda01,NA,1985-06-25
bardebr01,1981,4,2,USA,CA,Templeton,NA,NA,NA,NA,NA,NA,Brian,Barden,Brian David,190,71,R,R,2007-04-03,2010-07-02,bardb001,bardebr01,NA,1981-04-02
bardjo01,1978,3,30,USA,NY,Ithaca,NA,NA,NA,NA,NA,NA,Josh,Bard,Joshua David,225,75,B,R,2002-08-23,2011-09-17,bardj001,bardjo01,NA,1978-03-30
bardlu01,1990,11,13,USA,NC,Charlotte,NA,NA,NA,NA,NA,NA,Luke,Bard,Luke Francis,202,75,R,R,2018-03-31,2018-04-20,bardl001,bardlu01,NA,1990-11-13
barfijo02,1982,12,17,Venezuela,Lara,Barquisimeto,NA,NA,NA,NA,NA,NA,Josh,Barfield,Joshua LaRoy,190,72,R,R,2006-04-03,2009-06-25,barfj003,barfijo02,NA,1982-12-17
barkean01,1974,9,5,USA,FL,Miami,NA,NA,NA,NA,NA,NA,Andy,Barkett,Andrew Jon,205,73,L,L,2001-05-28,2001-06-24,barka001,barkean01,NA,1974-09-05
barkegl01,1971,5,10,USA,NY,Albany,NA,NA,NA,NA,NA,NA,Glen,Barker,Glen F.,180,70,B,R,1999-04-07,2001-10-07,barkg001,barkegl01,NA,1971-05-10
barkeke01,1975,7,26,USA,VA,Bristol,NA,NA,NA,NA,NA,NA,Kevin,Barker,Kevin Stewart,195,74,L,L,1999-08-19,2009-10-04,barkk001,barkeke01,NA,1975-07-26
barkese01,1980,5,26,USA,CA,Bakersfield,NA,NA,NA,NA,NA,NA,Sean,Barker,Sean Reed,220,75,R,R,2007-06-06,2007-06-15,barks001,barkese01,NA,1980-05-26
barlosc01,1992,12,18,USA,CT,New London,NA,NA,NA,NA,NA,NA,Scott,Barlow,Scott A.,215,75,R,R,2018-04-30,2018-06-10,barls001,barlosc01,NA,1992-12-18
